"[tensor(0), tensor(0), tensor(0), tensor(2), tensor(1), tensor(1), tensor(1), tensor(0), tensor(0), tensor(2), tensor(0), tensor(2), tensor(0), tensor(0), tensor(0), tensor(2), tensor(0), tensor(1)]","[tensor(2), tensor(0), tensor(2), tensor(1), tensor(2)]","{'acc_top1': 0.755, 'acc_top5': 0.96}",13
"[tensor(1), tensor(3), tensor(2), tensor(2), tensor(0), tensor(1), tensor(0), tensor(1), tensor(2), tensor(1), tensor(0), tensor(3), tensor(0), tensor(1), tensor(0), tensor(3), tensor(0), tensor(0)]","[tensor(0), tensor(1), tensor(0), tensor(0), tensor(1)]","{'acc_top1': 0.827, 'acc_top5': 0.976}",15
"[tensor(0), tensor(1), tensor(0), tensor(2), tensor(2), tensor(1), tensor(1), tensor(0), tensor(1), tensor(0), tensor(2), tensor(0), tensor(0), tensor(1), tensor(2), tensor(3), tensor(0), tensor(0)]","[tensor(2), tensor(0), tensor(2), tensor(0), tensor(0)]","{'acc_top1': 0.781, 'acc_top5': 0.96}",16
"[tensor(0), tensor(1), tensor(2), tensor(3), tensor(1), tensor(2), tensor(2), tensor(0), tensor(1), tensor(2), tensor(0), tensor(5), tensor(2), tensor(1), tensor(2), tensor(0), tensor(0), tensor(0)]","[tensor(0), tensor(1), tensor(2), tensor(2), tensor(0)]","{'acc_top1': 0.029, 'acc_top5': 0.145}",17
"[tensor(3), tensor(0), tensor(0), tensor(1), tensor(3), tensor(1), tensor(1), tensor(0), tensor(2), tensor(0), tensor(1), tensor(5), tensor(2), tensor(3), tensor(2), tensor(0), tensor(1), tensor(0)]","[tensor(0), tensor(0), tensor(2), tensor(2), tensor(0)]","{'acc_top1': 0.017, 'acc_top5': 0.083}",18
"[tensor(2), tensor(1), tensor(1), tensor(3), tensor(0), tensor(2), tensor(1), tensor(2), tensor(0), tensor(0), tensor(1), tensor(3), tensor(1), tensor(2), tensor(1), tensor(0), tensor(0), tensor(1)]","[tensor(2), tensor(0), tensor(2), tensor(1), tensor(0)]","{'acc_top1': 0.723, 'acc_top5': 0.949}",19
"[tensor(1), tensor(0), tensor(3), tensor(3), tensor(0), tensor(0), tensor(0), tensor(1), tensor(2), tensor(0), tensor(1), tensor(2), tensor(1), tensor(2), tensor(2), tensor(2), tensor(0), tensor(1)]","[tensor(0), tensor(1), tensor(3), tensor(2), tensor(0)]","{'acc_top1': 0.05, 'acc_top5': 0.202}",20
"[tensor(0), tensor(3), tensor(0), tensor(3), tensor(3), tensor(1), tensor(0), tensor(2), tensor(0), tensor(1), tensor(2), tensor(0), tensor(3), tensor(0), tensor(0), tensor(0), tensor(1), tensor(1)]","[tensor(0), tensor(1), tensor(1), tensor(1), tensor(0)]","{'acc_top1': 0.017, 'acc_top5': 0.084}",22
"[tensor(1), tensor(3), tensor(4), tensor(1), tensor(1), tensor(2), tensor(1), tensor(2), tensor(0), tensor(1), tensor(0), tensor(0), tensor(2), tensor(2), tensor(2), tensor(2), tensor(0), tensor(0)]","[tensor(0), tensor(0), tensor(0), tensor(1), tensor(2)]","{'acc_top1': 0.426, 'acc_top5': 0.801}",23
"[tensor(2), tensor(1), tensor(1), tensor(2), tensor(3), tensor(0), tensor(2), tensor(2), tensor(2), tensor(0), tensor(2), tensor(0), tensor(1), tensor(1), tensor(2), tensor(0), tensor(0), tensor(1)]","[tensor(0), tensor(2), tensor(1), tensor(1), tensor(1)]","{'acc_top1': 0.454, 'acc_top5': 0.837}",24
"[tensor(2), tensor(1), tensor(3), tensor(2), tensor(3), tensor(1), tensor(2), tensor(0), tensor(1), tensor(0), tensor(0), tensor(3), tensor(1), tensor(3), tensor(1), tensor(1), tensor(0), tensor(1)]","[tensor(1), tensor(1), tensor(0), tensor(0), tensor(0)]","{'acc_top1': 0.757, 'acc_top5': 0.955}",26
"[tensor(2), tensor(2), tensor(2), tensor(2), tensor(0), tensor(1), tensor(1), tensor(0), tensor(2), tensor(2), tensor(0), tensor(2), tensor(0), tensor(3), tensor(0), tensor(2), tensor(0), tensor(1)]","[tensor(0), tensor(1), tensor(0), tensor(2), tensor(0)]","{'acc_top1': 0.816, 'acc_top5': 0.969}",28
"[tensor(2), tensor(1), tensor(0), tensor(2), tensor(0), tensor(2), tensor(1), tensor(1), tensor(0), tensor(1), tensor(0), tensor(0), tensor(1), tensor(0), tensor(0), tensor(2), tensor(0), tensor(0)]","[tensor(2), tensor(2), tensor(3), tensor(0), tensor(0)]","{'acc_top1': 0.81, 'acc_top5': 0.972}",29
"[tensor(2), tensor(1), tensor(3), tensor(5), tensor(2), tensor(0), tensor(0), tensor(2), tensor(2), tensor(1), tensor(0), tensor(2), tensor(2), tensor(3), tensor(1), tensor(3), tensor(0), tensor(1)]","[tensor(0), tensor(2), tensor(0), tensor(2), tensor(0)]","{'acc_top1': 0.214, 'acc_top5': 0.553}",30
"[tensor(1), tensor(3), tensor(1), tensor(5), tensor(2), tensor(0), tensor(0), tensor(2), tensor(2), tensor(1), tensor(1), tensor(5), tensor(2), tensor(1), tensor(1), tensor(3), tensor(1), tensor(0)]","[tensor(1), tensor(1), tensor(2), tensor(0), tensor(0)]","{'acc_top1': 0.344, 'acc_top5': 0.754}",31
"[tensor(3), tensor(2), tensor(1), tensor(4), tensor(0), tensor(1), tensor(0), tensor(2), tensor(0), tensor(2), tensor(1), tensor(1), tensor(2), tensor(3), tensor(0), tensor(2), tensor(0), tensor(1)]","[tensor(0), tensor(0), tensor(0), tensor(0), tensor(2)]","{'acc_top1': 0.648, 'acc_top5': 0.92}",32
"[tensor(1), tensor(0), tensor(4), tensor(5), tensor(2), tensor(2), tensor(2), tensor(1), tensor(2), tensor(1), tensor(0), tensor(1), tensor(3), tensor(3), tensor(2), tensor(3), tensor(1), tensor(0)]","[tensor(1), tensor(1), tensor(3), tensor(1), tensor(0)]","{'acc_top1': 0.531, 'acc_top5': 0.875}",33
"[tensor(1), tensor(2), tensor(1), tensor(1), tensor(2), tensor(1), tensor(2), tensor(1), tensor(2), tensor(0), tensor(0), tensor(0), tensor(2), tensor(1), tensor(1), tensor(1), tensor(1), tensor(1)]","[tensor(0), tensor(0), tensor(3), tensor(2), tensor(0)]","{'acc_top1': 0.454, 'acc_top5': 0.8}",34
"[tensor(2), tensor(1), tensor(1), tensor(0), tensor(1), tensor(0), tensor(0), tensor(2), tensor(2), tensor(0), tensor(2), tensor(5), tensor(3), tensor(1), tensor(1), tensor(0), tensor(1), tensor(0)]","[tensor(0), tensor(0), tensor(3), tensor(0), tensor(2)]","{'acc_top1': 0.802, 'acc_top5': 0.971}",35
"[tensor(0), tensor(0), tensor(3), tensor(3), tensor(2), tensor(1), tensor(1), tensor(1), tensor(2), tensor(1), tensor(2), tensor(4), tensor(3), tensor(0), tensor(1), tensor(3), tensor(0), tensor(0)]","[tensor(0), tensor(1), tensor(3), tensor(0), tensor(0)]","{'acc_top1': 0.083, 'acc_top5': 0.359}",36
"[tensor(0), tensor(0), tensor(1), tensor(3), tensor(3), tensor(0), tensor(0), tensor(2), tensor(2), tensor(0), tensor(2), tensor(4), tensor(1), tensor(1), tensor(0), tensor(2), tensor(0), tensor(1)]","[tensor(0), tensor(2), tensor(2), tensor(0), tensor(1)]","{'acc_top1': 0.029, 'acc_top5': 0.176}",38
"[tensor(0), tensor(1), tensor(3), tensor(2), tensor(0), tensor(2), tensor(1), tensor(0), tensor(0), tensor(1), tensor(0), tensor(1), tensor(2), tensor(3), tensor(2), tensor(0), tensor(1), tensor(0)]","[tensor(2), tensor(2), tensor(1), tensor(2), tensor(0)]","{'acc_top1': 0.745, 'acc_top5': 0.957}",39
